ID;Disciplina;Pageviews;UniquePageviews;BounceRate;Year;AverTimePage;Zemlja;Kontinent;OblastStudija
7608;Modni dizajn;420;389;83.26%;2017;00:01:59;Francuska;Evropa;Umetnost
7609;Filologija;66;62;65.22%;2017;00:01:28;Nemačka;Evropa;Humanističke nauke
7610;Mašinstvo;35;32;77.78%;2017;00:01:53;Letonija;Evropa;Tehničke nauke
7611;Ekonomija, bankarstvo i finansije;50;43;72.22%;2017;00:02:12;Poljska;Evropa;Društvene nauke
7613;Menadžment;66;63;44.44%;2017;00:01:09;Kina;Azija;Društvene nauke
7614;Mediji i komunikacije;71;67;65.38%;2017;00:01:54;Rumunija;Evropa;Društvene nauke
7616;Hemija;30;29;50.00%;2017;00:01:10;Estonija;Evropa;Prirodne nauke
7619;Menadžment;7;7;50.00%;2017;00:03:25;Malezija;Azija;Društvene nauke
7627;Biološke nauke;1651;1503;69.48%;2018;00:02:50;Srbija;Evropa;Prirodne nauke
7630;Filologija;334;311;59.76%;2018;00:01:45;Indonezija;Azija;Humanističke nauke
7631;Biološke nauke;566;531;70.94%;2018;00:01:18;Srbija;Evropa;Prirodne nauke
7633;Ekonomija, bankarstvo i finansije;486;459;58.00%;2018;00:01:15;Azerbejdžan;Evropa;Društvene nauke
7636;Ekonomija, bankarstvo i finansije;209;199;54.67%;2018;00:02:03;UK;Evropa;Društvene nauke
7637;Biološke nauke;210;181;65.06%;2018;00:02:20;Češka;Evropa;Prirodne nauke
7638;Mediji i komunikacije;140;121;37.93%;2018;00:01:02;Holandija;Evropa;Društvene nauke
7640;Zaštita životne sredine (ekologija);130;121;70.00%;2018;00:00:57;SAD;Severna Amerika;Prirodne nauke
7643;Pedagoške nauke;159;153;77.14%;2018;00:01:01;UK;Evropa;Društvene nauke
7644;Psihologija;373;353;64.00%;2018;00:01:02;UK;Evropa;Društvene nauke
7645;Biološke nauke;195;163;54.10%;2018;00:02:22;Kanada;Severna Amerika;Prirodne nauke
7646;Medicina;149;144;68.97%;2018;00:00:57;Australija;Australija;Medicinske nauke
7647;Matematika;595;553;60.53%;2018;00:01:17;Francuska;Evropa;Prirodne nauke
7648;Zaštita životne sredine (ekologija);431;350;51.85%;2018;00:01:30;Mađarska;Evropa;Prirodne nauke
7649;Pravo;59;57;57.14%;2018;00:01:07;Nemačka;Evropa;Društvene nauke
7650;Elektrotehnika;49;47;66.67%;2018;00:00:34;Nemačka;Evropa;Tehničke nauke
7651;Matematika;98;90;58.97%;2018;00:00:25;Francuska;Evropa;Prirodne nauke
7652;Muzička umetnost;126;113;61.90%;2018;00:02:02;Danska;Evropa;Umetnost
7653;Menadžment;515;474;64.49%;2018;00:01:08;Italija;Evropa;Društvene nauke
7654;Ekonomija, bankarstvo i finansije;327;304;79.79%;2018;00:00:58;Kina;Azija;Društvene nauke
7655;Ekonomija, bankarstvo i finansije;1104;1002;67.76%;2018;00:01:37;Srbija;Evropa;Društvene nauke
7659;Dramska umetnost;205;188;62.50%;2018;00:00:58;Italija;Evropa;Umetnost
7660;Modni dizajn;256;245;39.68%;2018;00:01:05;Italija;Evropa;Umetnost
7661;Filmska umetnost;276;253;67.12%;2018;00:01:22;Italija;Evropa;Tehničke nauke
7663;Turizam i ugostiteljstvo;63;62;23.08%;2018;00:00:39;Finska;Evropa;Društvene nauke
7665;Pravo;269;250;78.67%;2018;00:01:18;Poljska;Evropa;Društvene nauke
7670;Biološke nauke;200;172;66.10%;2018;00:02:32;Grčka;Evropa;Prirodne nauke
7671;Informacione tehnologije;150;145;65.62%;2018;00:01:09;Portugal;Evropa;Tehničke nauke
7674;Biološke nauke;700;648;59.15%;2018;00:01:51;SAD;Severna Amerika;Prirodne nauke
7675;Biološke nauke;511;482;58.64%;2018;00:01:25;SAD;Severna Amerika;Prirodne nauke
7677;Medicina;220;200;62.75%;2018;00:00:58;SAD;Severna Amerika;Medicinske nauke
7680;Biološke nauke;548;482;74.67%;2018;00:02:15;Srbija;Evropa;Prirodne nauke
7686;Zaštita životne sredine (ekologija);261;245;54.62%;2018;00:02:00;Francuska;Evropa;Prirodne nauke
7688;Filologija;21;20;0.00%;2018;00:01:37;Francuska;Evropa;Humanističke nauke
7689;Ekonomija, bankarstvo i finansije;265;252;59.60%;2018;00:01:07;Italija;Evropa;Društvene nauke
7690;Sociologija;123;114;86.49%;2018;00:00:52;Nemačka;Evropa;Društvene nauke
7692;Filologija;93;86;60.00%;2018;00:01:27;Nemačka;Evropa;Humanističke nauke
7694;Ekonomija, bankarstvo i finansije;83;75;80.77%;2018;00:01:25;Turska;Evropa;Društvene nauke
7695;Informacione tehnologije;78;73;57.14%;2018;00:02:16;Švedska;Evropa;Tehničke nauke
7697;Medicina;567;513;72.78%;2018;00:02:01;Turska;Evropa;Medicinske nauke
7700;Arhitektura i urbanizam;111;109;54.55%;2018;00:00:51;Litvanija;Evropa;Tehničke nauke
7701;Informacione tehnologije;112;104;76.67%;2018;00:00:55;Španija;Evropa;Tehničke nauke
7702;Biološke nauke;39;35;88.24%;2018;00:01:13;Poljska;Evropa;Prirodne nauke
7703;Biološke nauke;239;225;55.56%;2018;00:00:40;Srbija;Evropa;Prirodne nauke
7705;Informacione tehnologije;45;41;71.43%;2018;00:00:54;Italija;Evropa;Tehničke nauke
7706;Elektrotehnika;594;553;56.52%;2018;00:01:04;Australija;Australija;Tehničke nauke
7707;Informacione tehnologije;160;154;68.25%;2018;00:01:26;Španija;Evropa;Društvene nauke
7708;Ekonomija, bankarstvo i finansije;72;67;60.00%;2018;00:01:08;Poljska;Evropa;Društvene nauke
7709;Muzička umetnost;170;163;77.14%;2018;00:01:33;Kina;Azija;Umetnost
7710;Ekonomija, bankarstvo i finansije;108;101;67.86%;2018;00:01:37;Litvanija;Evropa;Društvene nauke
7711;Fizika;120;116;86.00%;2018;00:01:22;Portugal;Evropa;Prirodne nauke
7712;Stručno-teorijske sportske nauke;28;26;77.78%;2018;00:00:42;Litvanija;Evropa;Sport i fizička kultura
7714;Ekonomija, bankarstvo i finansije;176;167;73.68%;2018;00:01:06;Španija;Evropa;Društvene nauke
7718;Ekonomija, bankarstvo i finansije;41;37;89.47%;2018;00:02:01;Rumunija;Evropa;Društvene nauke
7719;Fizika;1134;1003;68.19%;2018;00:02:00;Japan;Azija;Prirodne nauke
7720;Filmska umetnost;252;223;55.56%;2018;00:01:07;UK;Evropa;Umetnost
7723;Matematika;32;31;63.64%;2018;00:02:37;Francuska;Evropa;Prirodne nauke
7724;Fizika;1586;1448;64.11%;2018;00:01:07;Španija;Evropa;Prirodne nauke
7726;Zaštita životne sredine (ekologija);949;856;64.78%;2018;00:01:19;Nemačka;Evropa;Prirodne nauke
7727;Ekonomija, bankarstvo i finansije;424;397;64.67%;2018;00:01:32;Rusija;Evropa;Društvene nauke
7729;Metalurgija;155;148;69.86%;2018;00:01:43;Grčka;Evropa;Tehničke nauke
7730;Matematika;55;52;68.00%;2018;00:02:10;Poljska;Evropa;Prirodne nauke
7731;Fizika;71;68;76.92%;2018;00:01:20;Francuska;Evropa;Prirodne nauke
7732;Održivi razvoj, čiste i obnovljive energije;479;427;59.62%;2018;00:01:22;Australija;Evropa;Prirodne nauke
7734;Ekonomija, bankarstvo i finansije;325;290;63.41%;2018;00:01:30;Nemačka;Evropa;Društvene nauke
7735;Menadžment;185;177;59.52%;2018;00:01:08;Indonezija;Azija;Društvene nauke
7737;Fizika;105;92;44.83%;2018;00:01:08;Italija;Evropa;Prirodne nauke
7738;Poljoprivreda ;125;113;71.11%;2018;00:01:51;Grčka;Evropa;Biotehničke nauke
7739;Zaštita životne sredine (ekologija);851;739;70.41%;2018;00:01:59;SAD;Severna Amerika;Prirodne nauke
7742;Građevinarstvo;36;35;75.00%;2018;00:00:56;Bugarska;Evropa;Tehničke nauke
7744;Geodezija;43;40;87.50%;2018;00:01:04;Bugarska;Evropa;Tehničke nauke
7745;Ekonomija, bankarstvo i finansije;344;317;43.14%;2018;00:01:05;Slovenija;Evropa;Društvene nauke
7746;Sociologija;224;210;73.12%;2018;00:01:56;Španija;Evropa;Društvene nauke
7747;Informacione tehnologije;69;68;72.73%;2018;00:01:05;Španija;Evropa;Društvene nauke
7748;Filologija;40;38;66.67%;2018;00:02:09;Slovačka;Evropa;Humanističke nauke
7754;Dizajn ;1663;1458;69.24%;2018;00:01:54;Italija;Evropa;Tehničke nauke
7756;Informacione tehnologije;74;68;54.55%;2018;00:01:05;UK;Evropa;Tehničke nauke
7757;Pravo;98;90;70.45%;2018;00:02:12;UK;Evropa;Društvene nauke
7758;Političke nauke;415;389;45.31%;2018;00:00:53;UK;Evropa;Društvene nauke
7759;Ekonomija, bankarstvo i finansije;128;122;56.67%;2018;00:00:45;UK;Evropa;Društvene nauke
7760;Biološke nauke;1117;989;75.59%;2018;00:01:32;UK;Evropa;Prirodne nauke
7761;Industrijsko inženjerstvo;217;197;61.90%;2018;00:01:20;UK;Evropa;Tehničke nauke
7762;Informacione tehnologije;201;196;73.00%;2018;00:01:31;UK;Evropa;Tehničke nauke
7763;Biološke nauke;360;311;55.70%;2018;00:01:34;Francuska;Evropa;Prirodne nauke
7764;Biološke nauke;810;761;53.54%;2018;00:01:12;Maroko;Afrika;Prirodne nauke
7765;Političke nauke;341;331;73.19%;2018;00:01:13;Nemačka;Evropa;Društvene nauke
7767;Hemija;436;394;52.53%;2018;00:01:22;Nemačka;Evropa;Prirodne nauke
7768;Mediji i komunikacije;147;142;61.76%;2018;00:01:42;Srbija;Evropa;Društvene nauke
7771;Zaštita životne sredine (ekologija);989;905;49.44%;2018;00:01:39;Češka;Evropa;Prirodne nauke
7773;Političke nauke;837;790;63.92%;2018;00:01:04;SAD;Severna Amerika;Društvene nauke
7775;Administracija;123;114;62.16%;2018;00:01:40;Kina;Azija;Društvene nauke
7778;Matematika;20;16;0.00%;2018;00:01:33;Danska;Evropa;Prirodne nauke
7779;Arheologija;8;7;0.00%;2018;00:00:24;Belgija;Evropa;Humanističke nauke
7780;Političke nauke;247;234;68.57%;2018;00:00:58;Nemačka;Evropa;Društvene nauke
7782;Političke nauke;1612;1440;80.48%;2018;00:02:22;Srbija;Evropa;Društvene nauke
7784;Ekonomija, bankarstvo i finansije;101;93;47.06%;2018;00:01:12;Bugarska;Evropa;Društvene nauke
7785;Informacione tehnologije;279;256;67.57%;2018;00:01:00;Austrija;Evropa;Tehničke nauke
7786;Arhitektura;215;196;75.28%;2018;00:02:02;Nemačka;Evropa;Tehničke nauke
7787;Ekonomija, bankarstvo i finansije;1057;943;59.96%;2018;00:01:13;SAD;Severna Amerika;Društvene nauke
7788;Filologija;128;117;52.63%;2018;00:01:08;Rumunija;Evropa;Humanističke nauke
7789;Biološke nauke;412;373;71.54%;2018;00:01:50;Portugal;Evropa;Prirodne nauke
7792;Elektrotehnika;75;71;52.63%;2018;00:01:33;Norveška;Evropa;Tehničke nauke
7793;Biološke nauke;112;105;61.90%;2018;00:01:19;Mađarska;Evropa;Prirodne nauke
7794;Arhitektura i urbanizam;208;203;60.87%;2018;00:01:31;Italija;Evropa;Tehničke nauke
7795;Stručno-teorijske sportske nauke;92;85;72.22%;2018;00:01:23;UK;Evropa;Sport i fizička kultura
7796;Menadžment;601;561;73.83%;2018;00:01:23;SAD;Evropa;Društvene nauke
7798;Biološke nauke;1159;997;69.58%;2018;00:02:44;Srbija;Evropa;Prirodne nauke
7799;Dizajn ;1253;1102;60.41%;2018;00:01:45;Italija;Evropa;Tehničke nauke
7800;Informacione tehnologije;179;170;83.82%;2018;00:01:19;Srbija;Evropa;Tehničke nauke
7801;Informacione tehnologije;149;143;56.67%;2018;00:01:13;Kipar;Evropa;Tehničke nauke
7803;Filologija;108;99;62.50%;2018;00:01:14;Bugarska;Evropa;Humanističke nauke
7804;Filologija;140;120;62.16%;2018;00:01:18;Francuska;Evropa;Humanističke nauke
7805;Psihologija;189;174;66.67%;2018;00:01:27;Nemačka;Evropa;Društvene nauke
7806;Informacione tehnologije;100;99;58.62%;2018;00:01:07;Švedska;Evropa;Tehničke nauke
7807;Arhitektura;63;58;68.18%;2018;00:02:05;Srbija;Evropa;Tehničke nauke
7808;Dizajn ;648;623;53.62%;2018;00:00:48;Srbija;Evropa;Umetnost
7809;Informacione tehnologije;347;327;38.95%;2018;00:01:15;Srbija;Evropa;Tehničke nauke
7810;Rudarstvo i geološko inženjerstvo;490;450;63.19%;2018;00:01:30;Srbija;Evropa;Tehničke nauke
7811;Ekonomija, bankarstvo i finansije;64;60;75.00%;2018;00:00:58;Poljska;Evropa;Društvene nauke
7812;Filologija;59;56;50.00%;2018;00:00:41;Slovačka;Evropa;Humanističke nauke
7813;Turizam i ugostiteljstvo;51;50;56.25%;2018;00:01:37;Finska;Evropa;Društvene nauke
7814;Fizika;626;577;78.40%;2018;00:01:34;SAD;Severna Amerika;Prirodne nauke
7815;Ekonomija, bankarstvo i finansije;15;15;100.00%;2018;00:00:59;Poljska;Evropa;Društvene nauke
7816;Mediji i komunikacije;30;30;66.67%;2018;00:01:40;Srbija;Evropa;Društvene nauke
7819;Zaštita životne sredine (ekologija);997;915;76.95%;2018;00:01:29;Srbija;Evropa;Prirodne nauke
7820;Mašinstvo;433;415;51.00%;2018;00:01:28;Srbija;Evropa;Tehničke nauke
7821;Informacione tehnologije;103;100;88.89%;2018;00:01:23;Španija;Evropa;Društvene nauke
7822;Menadžment;93;88;75.00%;2018;00:00:44;Italija;Evropa;Društvene nauke
7823;Filologija;93;86;75.00%;2018;00:00:50;Nemačka;Evropa;Humanističke nauke
7824;Hemija;127;118;65.00%;2018;00:00:43;Nemačka;Evropa;Prirodne nauke
7825;Informacione tehnologije;54;53;75.00%;2018;00:01:32;Litvanija;Evropa;Društvene nauke
7827;Zaštita životne sredine (ekologija);2045;1836;59.24%;2018;00:01:44;Italija;Evropa;Prirodne nauke
7828;Fizika;509;480;72.56%;2018;00:01:23;Srbija;Evropa;Prirodne nauke
7829;Ekonomija, bankarstvo i finansije;120;107;70.73%;2018;00:01:29;Srbija;Evropa;Društvene nauke
7830;Informacione tehnologije;78;74;82.61%;2018;00:01:14;Srbija;Evropa;Tehničke nauke
7831;Elektrotehnika;274;257;70.27%;2018;00:01:06;Srbija;Evropa;Tehničke nauke
7834;Modni dizajn;361;327;73.43%;2018;00:02:14;Italija;Evropa;Umetnost
7835;Biološke nauke;345;332;48.08%;2018;00:01:11;Srbija;Evropa;Prirodne nauke
7838;Ekonomija, bankarstvo i finansije;357;336;74.00%;2018;00:01:19;Austrija;Evropa;Društvene nauke
7839;Medicina;518;483;28.40%;2018;00:00:45;Srbija;Evropa;Medicinske nauke
7843;Upravne i organizacijske nauke;236;217;50.00%;2018;00:01:21;Austrija;Evropa;Društvene nauke
7844;Upravne i organizacijske nauke;103;103;45.00%;2018;00:01:17;Austrija;Evropa;Društvene nauke
7845;Menadžment;264;248;27.27%;2018;00:00:39;Srbija;Evropa;Društvene nauke
7846;Biološke nauke;291;279;65.96%;2018;00:00:58;Srbija;Evropa;Prirodne nauke
7847;Ekonomija, bankarstvo i finansije;223;208;40.00%;2018;00:00:28;Srbija;Evropa;Društvene nauke
7848;Ekonomija, bankarstvo i finansije;259;247;52.00%;2018;00:00:38;Srbija;Evropa;Društvene nauke
7849;Biološke nauke;30;28;92.86%;2018;00:02:08;Švajcarska;Evropa;Prirodne nauke
7852;Fizika;279;254;67.12%;2018;00:01:42;Francuska;Evropa;Prirodne nauke
7855;Biološke nauke;73;65;27.27%;2018;00:01:59;Nemačka;Evropa;Prirodne nauke
7856;Filologija;33;33;60.00%;2018;00:00:52;Bugarska;Evropa;Humanističke nauke
7857;Medicina;75;71;59.09%;2018;00:01:04;Švedska;Evropa;Medicinske nauke
7858;Elektrotehnika;392;378;55.68%;2018;00:01:13;Srbija;Evropa;Tehničke nauke
7860;Inženjerstvo;13;13;66.67%;2018;00:02:19;Rumunija;Evropa;Tehničke nauke
7862;Hemija;188;169;67.44%;2018;00:01:32;Estonija;Evropa;Prirodne nauke
7864;Pravo;105;95;72.09%;2018;00:01:27;Nemačka;Evropa;Društvene nauke
7865;Ekonomija, bankarstvo i finansije;310;302;62.50%;2018;00:01:21;Srbija;Evropa;Društvene nauke
7868;Sociologija;59;57;83.33%;2018;00:01:05;Poljska;Evropa;Društvene nauke
7869;Ekonomija, bankarstvo i finansije;34;33;0.00%;2018;00:01:04;Azerbejdžan;Evropa;Društvene nauke
7870;Političke nauke;53;51;87.50%;2018;00:01:38;Nemačka;Evropa;Društvene nauke
7871;Ekonomija, bankarstvo i finansije;101;93;61.11%;2018;00:02:15;Češka;Evropa;Društvene nauke
7872;Književnost;24;23;40.00%;2018;00:00:44;Francuska;Evropa;Umetnost
7874;Biološke nauke;66;63;53.33%;2018;00:01:53;UK;Evropa;Prirodne nauke
7884;Ekonomija, bankarstvo i finansije;61;57;61.54%;2018;00:02:20;Francuska;Evropa;Društvene nauke
7885;Biološke nauke;10;9;0.00%;2018;00:00:16;Singapur;Azija;Prirodne nauke
7886;Ekonomija, bankarstvo i finansije;34;32;42.86%;2018;00:01:46;Nemačka;Evropa;Društvene nauke
7887;Ekonomija, bankarstvo i finansije;29;26;100.00%;2018;00:03:01;Nemačka;Evropa;Društvene nauke
7888;Modni dizajn;35;31;85.71%;2018;00:04:12;Francuska;Evropa;Umetnost
7890;Medicina;5;5;0.00%;2018;00:03:36;UK;Evropa;Prirodne nauke
7891;Elektrotehnika;4;4;0.00%;2018;00:07:06;UK;Evropa;Tehničke nauke
7892;Hemija;14;14;0.00%;2018;00:03:02;UK;Evropa;Prirodne nauke
7894;Ekonomija, bankarstvo i finansije;12;11;0.00%;2018;00:02:18;Novi Zeland;Australija;Društvene nauke
7895;Pravo;19;16;0.00%;2018;00:00:30;SAD;Severna Amerika;Društvene nauke
7896;Mediji i komunikacije;137;133;68.42%;2019;00:01:16;Rumunija;Evropa;Društvene nauke
7897;Fizika;243;232;43.59%;2019;00:00:52;Belgija;Evropa;Prirodne nauke
7900;Pravo;234;217;49.18%;2019;00:01:21;UK;Evropa;Društvene nauke
7901;Građevinarstvo;346;308;42.86%;2019;00:01:55;UK;Evropa;Tehničke nauke
7902;Administracija;405;378;63.76%;2019;00:01:18;UK;Evropa;Društvene nauke
7903;Ekonomija, bankarstvo i finansije;740;702;56.21%;2019;00:01:14;Holandija;Evropa;Društvene nauke
7904;Ekonomija, bankarstvo i finansije;581;544;60.45%;2019;00:01:38;Srbija;Evropa;Društvene nauke
7905;Istorija;94;79;56.67%;2019;00:01:16;Austrija;Evropa;Humanističke nauke
7908;Mediji i komunikacije;342;330;63.75%;2019;00:01:32;Italija;Evropa;Društvene nauke
7913;Mediji i komunikacije;332;312;63.64%;2019;00:01:06;SAD;Severna Amerika;Društvene nauke
7914;Menadžment;234;222;42.86%;2019;00:01:05;Kipar;Evropa;Društvene nauke
7915;Elektrotehnika;97;91;41.18%;2019;00:00:39;Grčka;Evropa;Tehničke nauke
7916;Elektrotehnika;181;170;56.25%;2019;00:00:45;Španija;Evropa;Tehničke nauke
7918;Elektrotehnika;57;52;50.00%;2019;00:00:59;Rumunija;Evropa;Tehničke nauke
7919;Informacione tehnologije;179;160;54.55%;2019;00:01:10;Nemačka;Evropa;Društvene nauke
7920;Informacione tehnologije;60;58;75.00%;2019;00:00:38;Mađarska;Evropa;Društvene nauke
7922;Biološke nauke;463;426;56.44%;2019;00:01:19;Singapur;Azija;Prirodne nauke
7926;Mediji i komunikacije;145;134;60.00%;2019;00:01:40;Srbija;Evropa;Društvene nauke
7928;Medicina;292;278;52.78%;2019;00:00:47;Holandija;Evropa;Medicinske nauke
7930;Biološke nauke;494;469;67.78%;2019;00:01:38;Srbija;Evropa;Prirodne nauke
7931;Ekonomija, bankarstvo i finansije;138;129;64.86%;2019;00:00:32;Francuska;Evropa;Društvene nauke
7934;Elektrotehnika;179;167;49.12%;2019;00:01:28;Nemačka;Evropa;Tehničke nauke
7935;Inženjerstvo;157;140;41.03%;2019;00:00:55;Austrija;Evropa;Tehničke nauke
7936;Arhitektura;4;1;0.00%;2019;00:03:21;Italija;Evropa;Tehničke nauke
7937;Elektrotehnika;176;166;47.73%;2019;00:01:05;Austrija;Evropa;Tehničke nauke
7938;Telekomunikacije;245;232;62.30%;2019;00:00:57;Slovenija;Evropa;Tehničke nauke
7939;Inženjerstvo;209;195;61.54%;2019;00:01:07;Italija;Evropa;Tehničke nauke
7941;Matematika;211;200;54.55%;2019;00:00:47;Švedska;Evropa;Prirodne nauke
7943;Poljoprivreda ;27;27;85.71%;2019;00:01:02;Rumunija;Evropa;Biotehničke nauke
7944;Zaštita životne sredine (ekologija);140;135;50.00%;2019;00:00:38;UK;Evropa;Prirodne nauke
7946;Elektrotehnika;300;271;58.70%;2019;00:00:53;Italija;Evropa;Tehničke nauke
7950;Informacione tehnologije;377;350;66.07%;2019;00:01:24;SAD;Severna Amerika;Tehničke nauke
7951;Ekonomija, bankarstvo i finansije;237;219;48.51%;2019;00:01:37;Tajland;Azija;Društvene nauke
7952;Menadžment;358;343;53.62%;2019;00:01:09;Australija;Australija;Društvene nauke
7953;Mediji i komunikacije;85;82;40.00%;2019;00:01:25;Francuska;Evropa;Društvene nauke
7954;Ekonomija, bankarstvo i finansije;122;116;47.37%;2019;00:01:38;UK;Evropa;Društvene nauke
7955;Sociologija;275;251;56.14%;2019;00:01:10;UK;Evropa;Društvene nauke
7956;Menadžment;130;129;57.14%;2019;00:00:36;UK;Evropa;Društvene nauke
7957;Biološke nauke;178;164;56.92%;2019;00:00:50;UK;Evropa;Prirodne nauke
7958;Ekonomija, bankarstvo i finansije;172;164;67.86%;2019;00:01:04;UK;Evropa;Društvene nauke
7959;Menadžment;355;335;77.14%;2019;00:01:23;Australija;Australija;Društvene nauke
7960;Hemija;225;211;74.58%;2019;00:01:25;Irska;Evropa;Prirodne nauke
7961;Ekonomija, bankarstvo i finansije;134;128;62.50%;2019;00:00:53;UK;Evropa;Društvene nauke
7963;Mediji i komunikacije;211;193;59.26%;2019;00:02:39;Italija;Evropa;Društvene nauke
7967;Turizam i ugostiteljstvo;1068;992;47.41%;2019;00:01:04;Švajcarska;Evropa;Društvene nauke
7968;Turizam i ugostiteljstvo;542;510;52.05%;2019;00:01:13;Austrija;Evropa;Društvene nauke
7969;Modni dizajn;153;130;70.00%;2019;00:01:31;Španija;Evropa;Umetnost
7971;Matematika;122;108;47.83%;2019;00:01:12;Portugal;Evropa;Prirodne nauke
7972;Fizika;150;143;80.65%;2019;00:01:01;Italija;Evropa;Prirodne nauke
7973;Medicina;40;37;85.71%;2019;00:01:34;Italija;Evropa;Medicinske nauke
7974;Filozofija;161;147;64.10%;2019;00:01:30;Španija;Evropa;Humanističke nauke
7975;Hemija;228;214;71.62%;2019;00:01:31;Holandija;Evropa;Prirodne nauke
7976;Biološke nauke;362;296;69.63%;2019;00:01:56;SAD;Severna Amerika;Prirodne nauke
7977;Biološke nauke;229;213;75.86%;2019;00:01:14;SAD;Severna Amerika;Prirodne nauke
7979;Zaštita životne sredine (ekologija);617;569;67.98%;2019;00:01:47;Nemačka;Evropa;Prirodne nauke
7980;Mediji i komunikacije;700;635;52.80%;2019;00:01:41;Kanada;Severna Amerika;Društvene nauke
7984;Hemija;288;269;63.89%;2019;00:01:04;Češka;Evropa;Prirodne nauke
7985;Geografija;69;67;69.23%;2019;00:00:56;Češka;Evropa;Prirodne nauke
7988;Ekonomija, bankarstvo i finansije;483;451;60.08%;2019;00:01:35;Japan;Azija;Društvene nauke
7990;Ekonomija, bankarstvo i finansije;236;223;51.76%;2019;00:01:10;Španija;Evropa;Društvene nauke
7991;Ekonomija, bankarstvo i finansije;109;105;50.00%;2019;00:01:17;Litvanija;Evropa;Društvene nauke
7992;Ekonomija, bankarstvo i finansije;212;199;60.00%;2019;00:01:34;Grčka;Evropa;Društvene nauke
7994;Biološke nauke;492;458;52.29%;2019;00:01:14;Japan;Azija;Prirodne nauke
7998;Muzička umetnost;112;105;46.67%;2019;00:00:51;Slovačka;Evropa;Umetnost
7999;Medicina;70;62;81.25%;2019;00:01:18;Italija;Evropa;Medicinske nauke
8000;Sociologija;105;90;70.83%;2019;00:01:23;Mađarska;Evropa;Društvene nauke
8002;Književnost;57;53;60.00%;2019;00:00:54;Nemačka;Evropa;Umetnost
8003;Književnost;51;49;83.33%;2019;00:00:49;Francuska;Evropa;Umetnost
8004;Istorija;21;20;50.00%;2019;00:01:15;Slovačka;Evropa;Humanističke nauke
8005;Ekonomija, bankarstvo i finansije;92;86;45.00%;2019;00:00:32;Španija;Evropa;Društvene nauke
8006;Matematika;66;64;28.57%;2019;00:00:40;Austrija;Evropa;Prirodne nauke
8008;Informacione tehnologije;52;52;60.00%;2019;00:00:52;Lihtenštajn;Evropa;Društvene nauke
8009;Pedagoške nauke;95;95;78.57%;2019;00:00:46;Španija;Evropa;Društvene nauke
8010;Matematika;171;156;56.41%;2019;00:01:34;Francuska;Evropa;Prirodne nauke
8011;Pravo;153;149;55.26%;2019;00:01:22;Italija;Evropa;Društvene nauke
8012;Filologija;45;43;55.56%;2019;00:02:07;Italija;Evropa;Humanističke nauke
8013;Mediji i komunikacije;59;57;76.47%;2019;00:01:51;Italija;Evropa;Društvene nauke
8014;Biološke nauke;153;123;58.62%;2019;00:01:12;Španija;Evropa;Prirodne nauke
8015;Turizam i ugostiteljstvo;144;136;70.49%;2019;00:01:41;Austrija;Evropa;Društvene nauke
8016;Biološke nauke;19;16;25.00%;2019;00:01:39;Turska;Evropa;Prirodne nauke
8017;Biološke nauke;58;50;92.31%;2019;00:01:39;Mađarska;Evropa;Prirodne nauke
8018;Poljoprivreda ;65;57;34.78%;2019;00:01:22;Austrija;Evropa;Biotehničke nauke
8019;Poljoprivreda ;25;23;62.50%;2019;00:01:39;Rumunija;Evropa;Biotehničke nauke
8020;Poljoprivreda ;14;14;50.00%;2019;00:02:49;Slovačka;Evropa;Biotehničke nauke
8021;Ekonomija, bankarstvo i finansije;120;114;58.33%;2019;00:01:16;Španija;Evropa;Društvene nauke
8024;Mediji i komunikacije;54;39;76.47%;2019;00:01:06;Holandija;Evropa;Društvene nauke
8025;Poljoprivreda ;17;16;50.00%;2019;00:00:51;Poljska;Evropa;Biotehničke nauke
8026;Pravo;8;7;0.00%;2019;00:03:28;Francuska;Evropa;Društvene nauke
8027;Biološke nauke;16;13;25.00%;2019;00:00:56;Češka;Evropa;Prirodne nauke
8029;Političke nauke;154;145;34.38%;2019;00:01:09;Francuska;Evropa;Društvene nauke
8030;Ekonomija, bankarstvo i finansije;103;98;50.00%;2019;00:01:39;Kina;Azija;Društvene nauke
8031;Poljoprivreda ;56;55;46.15%;2019;00:01:50;Francuska;Evropa;Biotehničke nauke
8032;Ekonomija, bankarstvo i finansije;87;82;57.14%;2019;00:01:03;Francuska;Evropa;Društvene nauke
8033;Hemija;230;193;46.58%;2019;00:00:51;Španija;Evropa;Prirodne nauke
8034;Antropologija i etnologija;131;125;66.67%;2019;00:01:15;Nemačka;Evropa;Humanističke nauke
8035;Psihologija;121;120;89.74%;2019;00:01:39;Nemačka;Evropa;Društvene nauke
8036;Pravo;38;35;50.00%;2019;00:01:02;Nemačka;Evropa;Društvene nauke
8037;Pravo;126;118;78.95%;2019;00:01:34;Nemačka;Evropa;Društvene nauke
8039;Matematika;196;162;66.29%;2019;00:01:39;Austrija;Evropa;Prirodne nauke
8041;Ekonomija, bankarstvo i finansije;286;265;54.33%;2019;00:01:19;Rusija;Evropa;Društvene nauke
8042;Pravo;274;257;68.69%;2019;00:01:39;Egipat;Afrika;Društvene nauke
8043;Elektrotehnika;53;51;63.64%;2019;00:02:25;Hrvatska;Evropa;Tehničke nauke
8044;Inženjerstvo;120;112;68.18%;2019;00:00:57;Grčka;Evropa;Tehničke nauke
